id,readme,Dependency management,Support,Testing,Reporting,Mobile CI,Community,Security,Chat,IDEs,Monitoring,Code review,Code quality,Publishing,Project management,API management,Open Source management,Mobile,Code search,GitHub Sponsors,Continuous integration,Deployment,Container CI,Localization,Utilities,Desktop tools,AI Assisted,Time tracking,Code Scanning Ready,Backup Utilities,Learning
brandedoutcast/publish-nuget,"      # - name: Setup dotnet\r
      #   uses: actions/setup-dotnet@v1\r
      #   with:\r
      #     dotnet-version: 3.1.200\r
      # Publish\r
          # Filepath of the project to be packaged, relative to root of repository\r
          # Configuration to build and package\r
          # BUILD_CONFIGURATION: Release\r
          # Platform target to compile (default is empty/AnyCPU)\r
          # BUILD_PLATFORM: x64\r
          # NuGet package id, used for version detection & defaults to project name\r
          # PACKAGE_NAME: Core\r
          # Filepath with version info, relative to root of repository & defaults to PROJECT_FILE_PATH\r
          # VERSION_FILE_PATH: Directory.Build.props\r
          # Regex pattern to extract version info in a capturing group\r
          # VERSION_REGEX: ^\\s*<Version>(.*)<\\/Version>\\s*$\r
          # Useful with external providers like Nerdbank.GitVersioning, ignores VERSION_FILE_PATH & VERSION_REGEX\r
          # VERSION_STATIC: 1.0.0\r
          # Flag to toggle git tagging, enabled by default\r
          # TAG_COMMIT: true\r
          # Format of the git tag, [*] gets replaced with actual version\r
          # TAG_FORMAT: v*\r
          # API key to authenticate with NuGet server\r
          # NUGET_KEY: ${{secrets.NUGET_API_KEY}}\r
          # NuGet server uri hosting the packages, defaults to https://api.nuget.org\r
          # NUGET_SOURCE: https://api.nuget.org\r
          # Flag to toggle pushing symbols along with nuget package to the server, disabled by default\r
          # INCLUDE_SYMBOLS: false\r",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
snickerbockers/submodules-init,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AdoptOpenJDK/install-jdk,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
php-actions/phpunit,"    # ... then your own project steps ...",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ShiftLeftSecurity/scan-action,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oleg-nenashev/jenkins-release-drafter,"    # branches to consider in the event; optional, defaults to all
      # Drafts your next Release notes as Pull Requests are merged into ""master""
  ## What\xe2\x80\x99s Changed
  ## Changes
# Install dependencies
# Run the tests
# Run the app locally
# Run the tests",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JeremySkinner/global-json-dotnet-install,"      # Collect the SDKs we need by parsing global.json
      # Supplementary sdks are stored in an ""others"" array.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cypress-io/github-action,"      # Install npm dependencies, cache them correctly
      # and run all Cypress tests
    # Cypress Docker image with Chrome v106
    # and Firefox v106 pre-installed
          # pass the Cypress Cloud record key as an environment variable
          # pass GitHub token to allow accurately detecting a build vs a re-run build
          # pass the Cypress Cloud record key as an environment variable
          # pass GitHub token to allow accurately detecting a build vs a re-run build
          # pass the project ID from the secrets through environment variable
    # let\'s make sure our ""app"" works on several versions of Node
          # Cancel the run after 2 failed tests
      # after the test run completes store videos and any screenshots
        # add the line below to store screenshots only on failures
        # if: failure()
      # Install npm dependencies, cache them correctly
      # and run all Cypress tests with `quiet` parameter
      # when one test fails, DO NOT cancel the other
      # containers, because this will kill Cypress processes
      # leaving Cypress Cloud hanging ...
      # https://github.com/cypress-io/github-action/issues/48
        # run 3 copies of the current job in parallel
      # because of ""record"" and ""parallel"" parameters
      # these containers will load balance all found tests among themselves
          # pass the Cypress Cloud record key as an environment variable
          # Recommended: pass the GitHub token lets this action correctly
          # determine the unique run id necessary to re-run the checks
    # we have already installed everything
          # Linux and MacOS
          # Takes precedences on Windows
          # quote the url to be safe against YML parsing surprises
    # wait for 2 minutes for the server to respond
    # API runs on port 3050
    # Web server runs on port 8080
    # wait for all services to respond
          # quote the url to be safe against YML parsing surprises
          # the entire command will automatically be prefixed with ""npm""
          # and we need the second ""npm"" to execute ""cypress run ..."" command line
        # run 3 copies of the current job in parallel
          # pass the Cypress Cloud record key as an environment variable
  # single job that generates and outputs a common id
        # take the current commit + timestamp together
        # the typical value would be something like
        # ""sha-5d3fe...35d3-time-1620841214""
          # pass the Cypress Cloud record key as an environment variable
      # Cypress has its own package.json in folder ""e2e""
    # the example has Yarn workspace in its ""root"" folder
    # examples/start-and-yarn-workspaces
    # and tests in a subfolder like ""workspace-1""
    # let\'s make sure our ""app"" works on several versions of Node
      # run Cypress tests and record them under the same run
      # associated with commit SHA and just give a different group name
          # just perform install
          # we have already installed all dependencies above
          # Cypress tests and config file are in ""e2e"" folder
    # stop the job if it runs over 10 minutes
    # to prevent a hanging process from using all your CI minutes
        # you can specify individual step timeout too
  # let\'s give this action an ID so we can refer
  # to its output values later
  # Continue the build in case of an error, as we need to set the
  # commit status in the next step, both in case of success or failure
          # just perform install
          # we have already installed all dependencies above
          # rest of your parameters
    # runs tests every day at 4am",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
frabert/replace-string-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JJ/issue-greeting-action,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
micnncim/action-label-syncer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ashutoshvarma/setup-ninja,"          # ninja version to download. Default: 1.10.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
liri-infra/qmllint-action,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jackstr/update-changelog,"      # Make changes in the source code using `update-changlog`.
      # Send changes as pull request using `create-pull-request`.
# Get token at https://github.com/settings/tokens/new",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackstr/create-pull-request,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sbeyer/include-guards-check-action,"#ifndef SOME_NAME
#define SOME_NAME",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harmon758/postgresql-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
archive/github-actions-slack,"          #slack-optional-reply_broadcast: true # To broadcast thread reply in channel",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ammaraskar/sphinx-action,"        # The above command will fail if no changes were present, so we ignore
        # the return code.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
apple-actions/import-codesign-certs,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jhenstridge/snapcraft-build-action,"        # do something with the snap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snapcore/action-build,"        # do something with the snap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roang-zero1/factorio-mod-luacheck,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcomnes/cleanup-xvfb,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dotnet/nbgv,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BryanSchuetz/jekyll-deploy-gh-pages,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meitar/jekyll-builder-for-github-pages-action,"    # Use a newer `bundle` command.
# In your repository\'s `.github/workflows/publish-to-github-pages.yaml` file.
# Name of your GitHub Actions workflow.
# Specifies to run this workflow whenever a push is made (commits are
# added) to the branch named `jekyll`.
      # Change this to the branch where you keep your Jekyll code.
# Define a job named `build-and-publish` in your workflow.
      # Checkout the source from the `jekyll` branch.
      # Invoke this action against the newly checked out source code.
          # Provide this action with your repository\'s `GH_PAGES_TOKEN`
          # ""Secret"" variable. This should be the value of a personal
          # access token granted, at a minimum, the `public_repo` and
          # the `repo_deployment` scopes needed to deploy to GH Pages.
  # Automatically execute this workflow on a schedule.
    # POSIX-compatible cron syntax is supported.
  # Also run this workflow whenever pushes are made to these branches, as before.
      # Change this to the branch where you keep your Jekyll code.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
actions/delete-package-versions,"  # Can be a single package version id, or a comma separated list of package version ids.
  # Defaults to an empty string.
  # Owner of the package.
  # Defaults to the owner of the repo executing the workflow.
  # Required if deleting a version from a package hosted in a different org than the one executing the workflow.
  # Name of the package.
  # Required
  # Type of the package. Can be one of container, maven, npm, nuget, or rubygems.
  # Required
  # The number of old versions to delete starting from the oldest version.
  # Defaults to 1.
  # The number of latest versions to keep.
  # This cannot be specified with `num-old-versions-to-delete`. By default, `min-versions-to-keep` takes precedence over `num-old-versions-to-delete`.
  # When set to 0, all deletable versions will be deleted.
  # When set greater than 0, all deletable package versions except the specified number will be deleted.
  # The package versions to exclude from deletion.
  # Takes regex for the version name as input.
  # By default nothing is ignored. This is ignored when `delete-only-pre-release-versions` is true
  # If true it will delete only the pre-release versions.
  # The number of pre-release versions to keep can be set by using `min-versions-to-keep` value with this.
  # When `min-versions-to-keep` is 0, all pre-release versions get deleted.
  # Defaults to false.
  # Cannot be used with `num-old-versions-to-delete` and `ignore-versions`.
  # If true it will delete only the untagged versions in case of container package.
  # Does not work for other package types and will be ignored.
  # The number of untagged versions to keep can be set by using `min-versions-to-keep` value with this.
  # When `min-versions-to-keep` is 0, all untagged versions get deleted.
  # Defaults to false.
  # Cannot be used with `num-old-versions-to-delete`.
  # The token used to authenticate with GitHub Packages.
  # Defaults to github.token.
  # Required if the repo running the workflow does not have access to delete the package.
  #   For rubygems and maven package, repo has access if package is hosted in the same repo as the workflow.
  #   For container, npm and nuget package, repo has access if assigned **Admin** role under Package Settings > Manage Actions Access.
  #   If `package-version-ids` is given the token only needs the delete packages scope.
  #   If `package-version-ids` is not given the token needs the delete packages scope and the read packages scope",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
janbernloehr/github-setup-catkin,"    # clone more dependencies into the workspace, e.g.
    # ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rojopolis/envkey-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
hole19/git-tag-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olafurpg/setup-scala,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
reviewdog/action-eslint,"# Example",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reviewdog/action-yamllint,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
github/ossar-action,"    #     dotnet-version: '6.0.x'",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azure/docker-login,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
niden/actions-memcached,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
enriikke/gatsby-gh-pages-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jpetrucciani/mypy-check,"# or specify a path!
# or specify additional mypy flags!",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
clupprich/ruby-build-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
linz/linz-software-repository,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ibiqlik/action-yamllint,"# Single line
# Multi line",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr2m/create-or-update-pull-request-action,"    # https://crontab.guru/every-night-at-midnight",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
the-coding-owl/action-typo3-extension-repository-upload,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geekyeggo/delete-artifact,"    # delete-artifact",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
codespell-project/actions-codespell,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TrueBrain/actions-flake8,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
codespell-project/sort-problem-matcher,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gerbal/always-cache,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pascalgn/automerge-action,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MSP-Greg/actions-ruby,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pascalgn/npm-publish-action,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
excitedleigh/setup-nox,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JimCronqvist/action-ssh,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
cachix/install-nix-action,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cachix/cachix-action,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
manimaul/android-builder-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manusa/actions-publish-docker,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sbrunner/backport-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
camptocamp/backport-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
camptocamp/initialise-gopass-summon-action,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ridedott/dependabot-auto-merge-action,"      # List all required workflow names here.
        # succeeds. This can be changed as needed.
          # Depending on branch protection rules, a  manually populated
          # `GITHUB_TOKEN_WORKAROUND` secret with permissions to push to
          # a protected branch must be used. This secret can have an arbitrary
          # name, as an example, this repository uses `DOTTBOTT_TOKEN`.
          #
          # When using a custom token, it is recommended to leave the following
          # comment for other developers to be aware of the reasoning behind it:
          #
          # This must be used as GitHub Actions token does not support pushing
          # to protected branches.
  # Trigger on Pull Requests against the master branch.
  # Trigger on Pull Requests to the master branch.
  # Add other CI jobs, such as testing and linting. The example test job
  # showcases checkout settings which support `pull_request_target` and `push`
  # triggers at the same time.
          # This adds support for both `pull_request_target` and `push` events.
        # Depending on the setup, it might be required to use a personal access
        # token instead.
      # List all required job names here.
          # Depending on branch protection rules, a  manually populated
          # `GITHUB_TOKEN_WORKAROUND` secret with permissions to push to
          # a protected branch must be used. This secret can have an arbitrary
          # name, as an example, this repository uses `DOTTBOTT_TOKEN`.
          #
          # When using a custom token, it is recommended to leave the following
          # comment for other developers to be aware of the reasoning behind it:
          #
          # This must be used as GitHub Actions token does not support pushing
          # to protected branches.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arma-actions/sqflint,"# main.yml
# main.yml",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
homoluctus/slatify,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leafo/gh-actions-luarocks,"# Install some package",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
s-weigand/setup-conda,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
